assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,1996-06-04,0,21,True,True,None,None,1,1.0,3,169432,None,,0,0,0,0,21.1,61,4,5,5.0,None,,0,4,1.8,1.8,5,0.01,0.01,0.17,0.17,0.16,1.83,1.83,0.16,Oli,5.0,68,6,0,0.0,0,False,9.0,21,5,295,False,17.2,100,10,,90,,None,55,123,31,p169432,0,0,1,0,,169432.jpg,5.0,68,6,False,133,None,21.8,"[{'offset': 0, 'projected_percent': '21.8', 'likelihood': 2}, {'offset': 1, 'projected_percent': '25.2', 'likelihood': 2}, {'offset': 2, 'projected_percent': '27.1', 'likelihood': 2}]",2,0,243,False,0,0.0,,[],McBurnie,2.0,130,20,False,None,1,1.0,a,0,11,88,2025-08-06,52.0,6,2,5,56146,56146,10295,10295,0.9,0.9,McBurnie,0
0,1996-01-13,0,0,True,True,None,None,0,0,0,213292,None,,0,0,0,0,0.0,461,184,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,David,0.0,461,181,0,0,0,False,0.0,469,182,296,False,0.0,453,175,,0,,None,50,267,164,p213292,0,0,None,0,,213292.jpg,0.0,461,181,False,-2,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-1.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.3', 'likelihood': -1}]",0,0,157,False,0,0,,[],Akintola,0.0,498,207,False,None,0,0,a,0,11,88,2025-08-15,0.0,407,148,0,746,746,719,719,0.0,0.0,Akintola,0
0,2004-02-18,0,0,True,True,0,0,0,0,0,470294,None,,0,0,0,0,0.0,379,151,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Darko,0.0,389,148,0,0,0,False,0.0,391,148,297,False,0.0,374,141,,0,Thigh injury - Unknown return date,2026-08-04T18:30:11.027155Z,45,474,248,p470294,0,0,None,0,,470294.jpg,0.0,389,148,False,1,None,-28.0,"[{'offset': 0, 'projected_percent': '-28.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-23.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-20.9', 'likelihood': -2}]",0,0,241,False,0,0,,[],Gyabi,0.0,538,222,False,None,0,0,i,0,11,88,2025-09-01,0.0,313,109,0,47,47,450,450,0.0,0.0,Gyabi,0
0,2002-06-15,0,0,False,True,0,0,0,0,0,500957,None,,0,0,0,0,0.0,393,34,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Enis,0.0,398,37,0,0,0,False,0.0,402,35,298,False,0.0,386,26,,0,Has joined Konyaspor permanently,2026-08-17T13:50:27.145733Z,45,493,64,p500957,0,0,None,0,,500957.jpg,0.0,398,37,False,-9,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,219,False,0,0,,[],Destan,0.3,287,49,False,None,0,0,u,0,11,88,2025-08-01,0.0,330,32,0,0,0,7309,7309,0.0,0.0,Destan,0
0,2003-08-04,0,0,False,True,0,0,0,0,0,534392,None,,0,0,0,0,0.0,401,35,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mason,0.0,406,38,0,0,0,False,0.0,410,36,299,False,0.0,394,27,,0,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-03T14:05:20.234842Z,45,502,65,p534392,0,0,None,0,,534392.jpg,0.0,406,38,False,-2,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Burstow,0.1,482,64,False,None,0,0,u,0,11,88,2024-08-16,0.0,339,33,0,0,0,1021,1021,0.0,0.0,Burstow,0
0,2002-05-04,0,0,True,True,0,0,0,0,0,462635,None,,0,0,0,0,0.0,495,200,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,497,199,0,0,0,False,0.0,501,198,340,False,0.0,485,191,,0,Ankle injury - Expected back 5 Sep,2026-08-17T21:30:07.799839Z,50,314,184,p462635,0,0,None,0,,462635.jpg,0.0,497,199,False,0,None,-28.1,"[{'offset': 0, 'projected_percent': '-28.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-28.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-28.1', 'likelihood': -2}]",0,0,241,False,0,0,,[],Gelhardt,0.0,576,244,False,None,0,0,i,0,11,88,2026-08-15,0.0,448,166,0,37,37,221,221,0.0,0.0,Gelhardt,0
0,1995-09-18,0,3,True,True,None,None,0,0.0,0,169359,None,,0,0,0,0,0.0,290,106,0,0.0,None,,0,2,1.0,1.0,1,0.00,0.0,0.00,0.0,0.00,0.07,1.26,0.0,Matt,1.0,175,55,0,0.0,0,False,0.0,308,106,556,False,0.4,271,101,,5,,None,40,557,159,p169359,0,0,None,0,,169359.jpg,1.0,175,55,False,-13,None,-10.1,"[{'offset': 0, 'projected_percent': '-10.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.4', 'likelihood': -1}]",1,0,241,False,0,0.0,,[],Targett,2.3,124,50,False,None,0,0.0,a,0,11,88,2026-07-23,0.0,208,71,1,4378,4378,11353,11353,0.2,0.2,Targett,0
0,1995-05-10,0,0,True,True,100,50,0,0,0,445028,None,,0,0,0,0,0.0,488,196,0,0,None,,0,3,1.5,0.8,0,0.00,0,0.00,0,0.00,0.00,0,0,Hidemasa,0.0,489,195,0,0,0,False,0.0,494,194,563,False,0.0,478,187,,0,,2026-08-15T16:00:07.961518Z,50,306,180,p445028,0,0,None,0,,445028.jpg,0.0,489,195,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,108,False,0,0,,[],Morita,0.0,544,225,False,None,0,0,a,0,11,88,2026-07-24,0.0,441,162,0,65,65,284,284,0.0,0.0,Morita,0
0,2002-11-08,3,41,True,True,None,None,1,1.0,0,473284,None,,0,0,0,0,0.0,381,39,0,0.0,None,,1,1,1.9,1.9,10,0.00,0.0,0.00,0.0,0.00,1.83,1.83,0.0,Konstantinos,10.0,15,1,0,0.0,0,False,3.5,116,4,572,True,34.6,38,4,,90,,None,45,478,40,p473284,0,0,None,0,,473284.jpg,10.0,15,1,False,127,None,23.2,"[{'offset': 0, 'projected_percent': '23.2', 'likelihood': 2}, {'offset': 1, 'projected_percent': '26.5', 'likelihood': 2}, {'offset': 2, 'projected_percent': '28.3', 'likelihood': 2}]",22,0,83,False,5,5.0,,[],Tzolakis,2.3,125,19,False,None,1,1.0,a,0,11,88,2026-08-05,0.0,317,39,10,71645,71645,7762,7762,2.2,2.2,Tzolakis,0
0,2005-10-31,0,0,True,True,None,None,0,0,0,552946,None,,0,0,0,0,0.0,529,220,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jens,0.0,528,219,0,0,0,False,0.0,532,218,574,False,0.0,516,211,,0,,None,50,373,220,p552946,0,0,None,0,,552946.jpg,0.0,528,219,False,-2,None,-18.2,"[{'offset': 0, 'projected_percent': '-18.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-26.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.2', 'likelihood': -2}]",0,0,161,False,0,0,,[],Hjertø-Dahl,0.1,440,175,False,None,0,0,a,0,11,88,2026-08-07,0.0,488,189,0,240,240,654,654,0.0,0.0,Hjertø-Dahl,0
0,2002-06-22,0,11,True,True,None,None,1,1.29,1,608227,None,,0,0,0,0,4.8,146,86,6,7.71,None,,0,3,1.5,1.5,3,0.03,0.04,0.03,0.04,0.00,1.16,1.49,0.0,Elliot,3.0,94,38,0,0.0,0,False,1.3,225,100,576,False,8.4,176,69,,70,,None,50,383,228,p608227,0,0,None,0,,608227.jpg,3.0,94,38,False,2,None,0.2,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",2,0,206,False,0,0.0,,[],Stroud,0.1,428,168,False,None,1,1.29,a,3,11,88,2026-08-09,0.0,496,196,3,968,968,394,394,0.6,0.6,Stroud,0
0,2007-09-05,0,4,True,True,None,None,0,0.0,4,597462,None,,0,0,0,0,0.0,329,134,4,13.85,None,,0,2,1.0,1.0,1,0.00,0.0,0.00,0.0,0.00,0.96,3.32,0.0,Lucas,1.0,181,61,0,0.0,0,False,0.8,241,91,585,False,8.0,178,78,,26,,None,40,607,198,p597462,0,0,None,0,,597462.jpg,1.0,181,61,False,0,2026-08-27T13:56:16.809807Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,13,False,0,0.0,,[],Herrington,0.7,231,88,False,None,0,0.0,a,0,11,88,2026-08-12,0.0,252,104,1,2371,2371,2564,2564,0.2,0.2,Herrington,0
0,2004-09-03,1,35,True,True,100,None,1,1.43,13,606930,None,,0,0,0,0,0.6,237,84,13,18.57,None,,1,2,1.0,1.0,15,0.00,0.0,0.28,0.4,0.28,0.86,1.23,0.4,Nobel,15.0,3,2,0,0.0,1,False,8.5,27,5,586,True,51.8,4,1,,63,,2026-08-22T17:30:08.045208Z,40,609,200,p606930,0,0,None,0,,606930.jpg,15.0,3,2,False,0,2026-08-27T13:57:01.356399Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2,0,189,False,0,0.0,,[],Mendy,2.8,108,42,False,None,1,1.43,a,0,11,88,2026-08-12,33.0,23,6,15,101950,101950,13889,13889,3.8,3.8,Mendy,0
0,2003-08-05,0,0,True,True,None,None,0,0,0,469266,None,,0,0,0,0,0.0,498,202,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucas,0.0,499,201,0,0,0,False,0.0,503,200,589,False,0.0,487,193,,0,,None,50,321,187,p469266,0,0,None,0,,469266.jpg,0.0,499,201,False,0,2026-08-30T13:58:04.062423Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,73,False,0,0,,[],Gourna-Douath,0.0,527,217,False,None,0,0,a,0,11,88,2026-08-15,0.0,453,169,0,98,98,200,200,0.0,0.0,Gourna-Douath,0
0,1997-01-09,0,7,True,True,None,None,0,0.0,4,219924,None,,0,0,0,0,0.8,226,76,5,5.0,None,,0,2,1.0,1.0,2,0.01,0.01,0.01,0.01,0.00,0.66,0.66,0.0,Issa,2.0,109,42,1,1.0,0,False,1.0,234,88,259,False,7.2,184,81,,90,,None,40,567,167,p219924,0,0,None,0,,219924.jpg,2.0,109,42,False,-49,None,-4.0,"[{'offset': 0, 'projected_percent': '-4.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-5.2', 'likelihood': -1}]",6,0,145,False,0,0.0,,[],Diop,17.3,20,7,False,None,1,1.0,a,1,12,40,2026-07-22,2.0,156,52,2,20589,20589,49272,49272,0.5,0.5,Diop,0
1,1996-08-13,0,22,True,True,None,None,0,0.0,2,212314,4,,0,0,0,0,14.8,82,52,6,6.0,None,,0,3,1.5,1.5,5,0.02,0.02,0.02,0.02,0.00,0.66,0.66,0.0,Saša,5.0,66,26,1,1.0,0,False,4.0,102,53,267,False,23.4,71,24,,90,,None,50,266,163,p212314,0,0,None,0,,212314.jpg,5.0,66,26,False,-6,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-6.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.9', 'likelihood': -1}]",3,0,190,False,0,0.0,,[],Lukić,0.1,399,156,False,None,1,1.0,a,1,12,40,2026-08-08,2.0,167,82,5,818,818,710,710,1.0,1.0,Lukić,0
0,1995-11-09,0,0,True,True,None,None,0,0,0,108813,None,,0,0,0,0,0.0,343,26,0,0,None,,0,1,1.9,1.9,0,0.00,0,0.00,0,0.00,0.00,0,0,Christian,0.0,353,44,0,0,0,False,0.0,357,44,300,False,0.0,340,44,,0,,None,45,413,27,p108813,0,0,None,0,,108813.jpg,0.0,353,44,False,-8,None,-25.8,"[{'offset': 0, 'projected_percent': '-25.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.9', 'likelihood': -2}]",0,0,241,False,0,0,,[],Walton,0.5,251,34,False,None,0,0,a,0,12,40,2022-01-19,0.0,269,26,0,172,172,2970,2970,0.0,0.0,Walton,0
0,1996-08-10,0,0,True,True,None,None,0,0,0,112520,None,,0,0,0,0,0.0,285,7,0,0,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,301,27,0,0,0,False,0.0,304,27,301,False,0.0,288,27,,0,,None,40,550,54,p112520,0,0,None,0,,112520.jpg,0.0,301,27,False,-5,None,-4.4,"[{'offset': 0, 'projected_percent': '-4.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.9', 'likelihood': -1}]",0,0,241,False,0,0,,[],Palmer,4.5,73,9,False,None,0,0,a,0,12,40,2025-02-03,0.0,203,7,0,5562,5562,12347,12347,0.0,0.0,Palmer,0
0,1989-02-27,0,0,True,True,None,None,0,0,0,50093,None,,0,0,0,0,0.0,280,4,0,0,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David,0.0,296,24,0,0,0,False,0.0,299,24,302,False,0.0,283,24,,0,,None,40,544,51,p50093,0,0,None,0,,50093.jpg,0.0,296,24,False,0,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",0,0,241,False,0,0,,[],Button,0.4,263,36,False,None,0,0,a,0,12,40,2025-07-04,0.0,198,4,0,1360,1360,1305,1305,0.0,0.0,Button,0
0,1996-12-09,0,0,True,True,None,None,0,0,0,183015,None,,0,0,0,0,0.0,293,108,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cédric,0.0,307,102,0,0,0,False,0.0,311,108,303,False,0.0,294,107,,0,,None,40,561,162,p183015,0,0,None,0,,183015.jpg,0.0,307,102,False,-3,None,-20.0,"[{'offset': 0, 'projected_percent': '-20.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-21.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-22.0', 'likelihood': -2}]",0,0,54,False,0,0,,[],Kipré,0.6,235,89,False,None,0,0,a,0,12,40,2026-07-01,0.0,212,74,0,284,284,3327,3327,0.0,0.0,Kipré,0
0,1999-03-04,0,16,True,True,None,None,0,0.0,16,216616,None,,0,0,0,0,24.5,48,16,18,18.0,None,,0,2,1.0,1.0,4,0.16,0.16,0.16,0.16,0.00,0.66,0.66,0.0,Dara,4.0,74,31,1,1.0,0,False,7.5,34,9,304,False,48.0,9,2,,90,,None,40,566,166,p216616,0,0,None,0,,216616.jpg,4.0,74,31,False,-4,None,0.5,"[{'offset': 0, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",6,0,104,False,0,0.0,,[],O'Shea,3.4,96,40,False,None,1,1.0,a,2,12,40,2024-08-25,2.0,155,51,4,11202,11202,8867,8867,1.0,1.0,O'Shea,0
0,1999-12-31,0,10,True,True,None,None,0,0.0,7,455084,2,,0,0,0,0,2.3,176,52,7,7.0,2,,0,2,1.0,1.0,2,0.01,0.01,0.01,0.01,0.00,0.66,0.66,0.0,Leif,2.0,111,44,1,1.0,0,False,1.8,190,75,305,False,15.2,111,50,,90,,None,40,580,176,p455084,0,0,None,0,,455084.jpg,2.0,111,44,False,-28,None,-5.4,"[{'offset': 0, 'projected_percent': '-5.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.7', 'likelihood': -1}]",4,0,241,False,0,0.0,,[],Davis,5.0,70,29,False,None,1,1.0,a,0,12,40,2022-07-25,0.0,226,83,2,5510,5510,14679,14679,0.5,0.5,Davis,0
0,2000-09-12,0,12,True,True,None,None,0,0.0,4,449429,None,,0,0,0,0,1.3,204,65,7,7.0,None,,0,2,1.0,1.0,2,0.00,0.0,0.00,0.0,0.00,0.66,0.66,0.0,Jacob,2.0,110,43,1,1.0,0,False,1.8,189,74,306,False,16.4,105,45,,90,,None,40,578,174,p449429,0,0,None,0,,449429.jpg,2.0,110,43,False,-6,None,-5.9,"[{'offset': 0, 'projected_percent': '-5.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.5', 'likelihood': -1}]",1,0,241,False,0,0.0,,[],Greaves,1.5,164,67,False,None,1,1.0,a,3,12,40,2024-07-12,0.0,225,82,2,1264,1264,3829,3829,0.5,0.5,Greaves,0
0,2000-01-24,0,0,True,True,None,None,0,0,0,222018,None,,0,0,0,0,0.0,298,112,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,312,106,0,0,0,False,0.0,316,112,307,False,0.0,299,111,,0,,None,40,569,169,p222018,0,0,None,0,,222018.jpg,0.0,312,106,False,-3,None,-15.8,"[{'offset': 0, 'projected_percent': '-15.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-22.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.8', 'likelihood': -2}]",0,0,241,False,0,0,,[],Johnson,0.1,413,146,False,None,0,0,a,0,12,40,2024-07-01,0.0,218,79,0,335,335,776,776,0.0,0.0,Johnson,0
0,1995-10-31,0,0,True,True,None,None,0,0,0,176420,None,,0,0,0,0,0.0,292,107,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Darnell,0.0,306,101,0,0,0,False,0.0,310,107,308,False,0.0,293,106,,0,,None,40,560,161,p176420,0,0,None,0,,176420.jpg,0.0,306,101,False,-6,None,-19.1,"[{'offset': 0, 'projected_percent': '-19.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-23.1', 'likelihood': -2}]",0,0,241,False,0,0,,[],Furlong,0.6,237,91,False,None,0,0,a,0,12,40,2025-08-28,0.0,211,73,0,211,211,3008,3008,0.0,0.0,Furlong,0
0,2000-03-01,0,26,True,True,None,None,0,0.0,4,501390,1,,0,0,0,0,7.3,131,77,12,13.67,1,,0,3,1.5,1.5,4,0.03,0.03,0.06,0.06,0.03,0.63,0.72,0.03,Marcelino,4.0,75,31,1,1.14,0,False,2.4,155,70,309,False,13.0,135,45,,79,,None,50,345,199,p501390,0,0,None,0,,501390.jpg,4.0,75,31,False,-4,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-4.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.3', 'likelihood': -1}]",6,0,44,False,0,0.0,,[],Núñez,0.1,386,149,False,None,1,1.14,a,2,12,40,2025-08-29,4.0,133,66,4,848,848,840,840,0.8,0.8,Núñez,0
0,1998-04-28,0,0,True,True,0,0,0,0,0,241117,None,,0,0,0,0,0.0,475,190,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Azor,0.0,477,189,0,0,0,False,0.0,482,188,310,False,0.0,466,181,,0,Muscular injury - Unknown return date,2026-07-29T18:00:10.305484Z,50,290,173,p241117,0,0,None,0,,241117.jpg,0.0,477,189,False,0,None,-42.1,"[{'offset': 0, 'projected_percent': '-42.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-42.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-42.1', 'likelihood': -3}]",0,0,152,False,0,0,https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,[],Matusiwa,0.0,603,262,False,None,0,0,i,0,12,40,2025-07-13,0.0,426,155,0,5,5,89,89,0.0,0.0,Matusiwa,0
0,1994-11-23,0,0,False,True,0,0,0,0,0,149929,None,,0,0,0,0,0.0,447,175,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,449,172,0,0,0,False,0.0,455,172,311,False,0.0,439,165,,0,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,50,241,144,p149929,0,0,None,0,,149929.jpg,0.0,449,172,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,244,False,0,0,,[],Burns,0.0,598,258,False,None,0,0,u,0,12,40,2021-06-09,0.0,387,134,0,0,0,164,164,0.0,0.0,Burns,0
0,1998-06-23,0,0,True,True,0,0,0,0,0,231899,None,,0,0,0,0,0.0,366,149,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,375,146,0,0,0,False,0.0,379,146,312,False,0.0,362,139,,0,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,45,451,244,p231899,0,0,None,0,,231899.jpg,0.0,375,146,False,1,None,-27.8,"[{'offset': 0, 'projected_percent': '-27.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-25.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-23.5', 'likelihood': -2}]",0,0,104,False,0,0,https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,[],Taylor,0.0,504,210,False,None,0,0,i,0,12,40,2023-06-26,0.0,296,105,0,79,79,715,715,0.0,0.0,Taylor,0
0,2000-11-23,1,27,True,True,None,None,0,0.0,0,443261,3,,0,0,0,0,0.6,245,130,2,9.47,3,,0,3,2.0,2.0,7,0.00,0.0,0.10,0.47,0.10,0.03,0.14,0.47,Jack,7.0,39,19,0,0.0,1,False,5.2,72,39,313,False,33.6,40,18,Jack Clarke,19,,None,55,167,104,p443261,0,0,1,0,,443261.jpg,7.0,39,19,False,-9,None,0.5,"[{'offset': 0, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",1,0,241,False,0,0.0,,[],Clarke,0.3,300,101,False,None,0,0.0,a,1,12,40,2024-08-24,18.0,51,26,7,2448,2448,1546,1546,1.3,1.3,Clarke,0
0,1997-05-01,0,0,True,True,None,None,0,0,0,229164,None,,0,0,0,0,0.0,470,187,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Chiedozie,0.0,470,184,0,0,0,False,0.0,477,185,314,False,0.0,461,178,,0,,None,50,282,168,p229164,0,0,None,0,,229164.jpg,0.0,470,184,False,0,None,-40.6,"[{'offset': 0, 'projected_percent': '-40.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-40.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-40.6', 'likelihood': -3}]",0,0,104,False,0,0,,[],Ogbene,0.0,564,235,False,None,0,0,a,0,12,40,2024-08-28,0.0,420,152,0,31,31,171,171,0.0,0.0,Ogbene,0
0,2004-03-08,0,22,True,True,None,None,0,0.0,1,531442,None,,0,0,0,0,28.4,31,23,7,9.69,None,,0,3,2.0,2.0,2,0.41,0.57,0.41,0.57,0.00,0.63,0.87,0.0,Abdul,2.0,147,71,1,1.38,0,False,5.5,64,33,315,False,18.6,93,32,Abdul Fatawu,65,,None,55,202,126,p531442,0,0,None,0,,531442.jpg,2.0,147,71,False,-4,None,-29.7,"[{'offset': 0, 'projected_percent': '-29.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-37.1', 'likelihood': -2}]",2,0,81,False,0,0.0,,[],Fatawu,0.2,324,112,False,None,1,1.38,a,4,12,40,2026-07-21,8.0,97,48,2,465,465,1917,1917,0.4,0.4,Fatawu,0
0,2004-07-16,3,41,True,True,None,None,0,0.0,1,543968,None,,0,0,0,0,26.3,42,1,3,4.15,None,,0,4,1.8,1.8,9,0.06,0.08,0.88,1.22,0.82,0.63,0.87,1.14,Emersonn,9.0,24,2,1,1.38,1,False,11.2,10,1,316,False,45.6,13,2,Emersonn,65,,None,55,204,44,p543968,0,0,2,0,,543968.jpg,9.0,24,2,False,66,None,22.2,"[{'offset': 0, 'projected_percent': '22.2', 'likelihood': 2}, {'offset': 1, 'projected_percent': '23.9', 'likelihood': 2}, {'offset': 2, 'projected_percent': '24.8', 'likelihood': 2}]",1,0,30,False,0,0.0,,[],Correia da Silva,1.5,160,25,False,None,1,1.38,a,1,12,40,2026-07-08,40.0,15,5,9,60235,60235,10816,10816,1.6,1.6,Emersonn,0
